"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genename","symbol","entrez"
"ENSG00000087586",566.2515951957,-2.02575148885201,0.0911414690751868,-22.2264520136369,1.90618150384753e-109,9.58815802174228e-108,"aurora kinase A","AURKA","6790"
"ENSG00000087510",14.0875372405696,4.72336463886424,0.930251147370591,5.07751552063666,3.82402278000471e-07,1.27507800297985e-06,"transcription factor AP-2 gamma","TFAP2C","7022"
"ENSG00000129946",48.7924508540489,2.80063841330744,0.325824180520977,8.59555116145571,8.28660942510508e-18,5.19251912020402e-17,"SHC adaptor protein 2","SHC2","25759"
"ENSG00000179855",3.76040340018594,-4.424840117563,1.40111172969711,-3.15809226614608,0.00158805286919211,0.00354294931670502,"GIPC PDZ domain containing family member 3","GIPC3","126326"
"ENSG00000167654",18.2323327323599,2.36711148177826,0.487187484674482,4.85872801794132,1.18142294847492e-06,3.76227558656513e-06,"ATCAY kinesin light chain interacting caytaxin","ATCAY","85300"
"ENSG00000125657",17.4773794665837,2.33351712742168,0.5073209434785,4.59968616990591,4.23127901055062e-06,1.27500695271918e-05,"TNF superfamily member 9","TNFSF9","8744"
"ENSG00000186994",2.24379311519197,4.51518122631595,1.54386521444236,2.92459547898216,0.00344904253835317,0.00734991164404988,"KN motif and ankyrin repeat domains 3","KANK3","256949"
"ENSG00000105088",793.128211520276,2.86562585501795,0.0934444336636082,30.6666298105455,1.58630947182252e-206,3.07618802575268e-204,"olfactomedin 2","OLFM2","93145"
"ENSG00000090339",268.260394067889,-2.44731090579648,0.131354193967651,-18.6313876388231,1.78827264197985e-77,5.31362141078608e-76,"intercellular adhesion molecule 1","ICAM1","3383"
"ENSG00000161888",109.919749166068,-3.13849738019505,0.222353207054264,-14.1149184298885,3.0737139447293e-45,4.74846919469816e-44,"SPC24 component of NDC80 kinetochore complex","SPC24","147841"
"ENSG00000102575",33.3164252378034,3.42443741032719,0.44306547872316,7.7289646221047,1.08424798178627e-14,5.87703080381244e-14,"acid phosphatase 5, tartrate resistant","ACP5","54"
"ENSG00000187867",13.8085851426307,-2.53653271391421,0.561727655811357,-4.51559165313029,6.31402303835195e-06,1.8678456752154e-05,"paralemmin 3","PALM3","342979"
"ENSG00000105011",87.5307834534588,-3.01421112835839,0.243532765253321,-12.3770250184735,3.48004859291612e-35,4.11959487248175e-34,"anti-silencing function 1B histone chaperone","ASF1B","55723"
"ENSG00000127507",7.82111558982903,2.17492299875524,0.749530089908638,2.90171539213369,0.00371125546770266,0.00786773346993698,"adhesion G protein-coupled receptor E2","ADGRE2","30817"
"ENSG00000130477",27.3054820035534,2.05021912640685,0.386120917575712,5.30978518149004,1.09754521753447e-07,3.80602856847601e-07,"unc-13 homolog A","UNC13A","23025"
"ENSG00000130513",4665.52215751242,4.22670314152856,0.139333107448276,30.3352391899939,3.9339156426554e-202,7.33899351157663e-200,"growth differentiation factor 15","GDF15","9518"
"ENSG00000105717",4.6375972711029,-2.0153924748198,0.913768820351496,-2.20558245141758,0.0274132489048681,0.0496212800736853,"PBX homeobox 4","PBX4","80714"
"ENSG00000160321",1.6251180115212,4.07876626499078,1.67820712495423,2.43043078791721,0.0150808860920974,0.0288128207447928,"zinc finger protein 208","ZNF208","7757"
"ENSG00000075702",146.955080361503,-2.81304890570663,0.182068654041334,-15.4504844368652,7.48785654969288e-54,1.39514576269752e-52,"WD repeat domain 62","WDR62","284403"
"ENSG00000275395",4.08757244803245,2.77960187444798,1.11271196456469,2.49804258691099,0.0124881190291251,0.0242202787539474,"Fc gamma binding protein","FCGBP","8857"
"ENSG00000167600",455.233179031401,2.13163847206596,0.197927055667799,10.7698185317509,4.77942276952907e-27,4.31612333194359e-26,"cytochrome P450 family 2 subfamily S member 1","CYP2S1","29785"
"ENSG00000167601",8245.06804500101,-2.14234576631294,0.0404435481969231,-52.9712614699798,0,0,"AXL receptor tyrosine kinase","AXL","558"
"ENSG00000234465",7.08971621823787,2.21141864001503,0.825610436253359,2.67852554050855,0.00739470923880313,0.0148884186832624,"phospholipase A2 inhibitor and LY6/PLAUR domain containing","PINLYP","390940"
"ENSG00000104783",13.8937151091435,-2.57497877327572,0.568669016916812,-4.52807994927637,5.95220625402238e-06,1.76577326432733e-05,"potassium calcium-activated channel subfamily N member 4","KCNN4","3783"
"ENSG00000125740",42.1859883685446,2.1709804385069,0.331864497366873,6.54176766641869,6.07959016080128e-11,2.67067063457196e-10,"FosB proto-oncogene, AP-1 transcription factor subunit","FOSB","2354"
"ENSG00000167554",86.7634158101574,2.07537194590528,0.225112523731087,9.21926471040973,2.99144457621642e-20,2.09244946199704e-19,"zinc finger protein 610","ZNF610","162963"
"ENSG00000080031",5.03117335325514,-2.17092372147433,0.88135622502839,-2.46316263484087,0.0137717431490341,0.0264798369902758,"protein tyrosine phosphatase receptor type H","PTPRH","5794"
"ENSG00000095752",1899.4150773227,2.59864157977609,0.137499875492508,18.8992286027028,1.15732189756405e-79,3.53871579383795e-78,"interleukin 11","IL11","3589"
"ENSG00000187902",3.12131095600446,3.95445107721741,1.44948489928782,2.72817680209043,0.00636854638652196,0.0129747907996351,"shisa family member 7","SHISA7","729956"
"ENSG00000093009",99.8219319032991,-2.47489259985414,0.219041060522734,-11.2987610357067,1.33082279141308e-29,1.30670661557934e-28,"cell division cycle 45","CDC45","8318"
"ENSG00000100027",28.3336807653258,2.43850148677912,0.40968296481833,5.95216715408327,2.64614905302862e-09,1.03886373850655e-08,"yippee like 1","YPEL1","29799"
"ENSG00000184117",601.648439964638,-2.19696953727668,0.0885452910366234,-24.8118167725937,6.68400711794377e-136,5.15753386933274e-134,"nipsnap homolog 1","NIPSNAP1","8508"
"ENSG00000100297",399.329319916742,-2.46315174328703,0.121354309102317,-20.2971922588285,1.36144955361929e-91,5.2389147575042e-90,"minichromosome maintenance complex component 5","MCM5","4174"
"ENSG00000168135",1.39509861489804,3.84186966871406,1.71839679557339,2.23572906945052,0.0253695236531227,0.0462570876654363,"potassium inwardly rectifying channel subfamily J member 4","KCNJ4","3761"
"ENSG00000184949",51.8053084338374,2.16291350130902,0.283920047611467,7.61803725909795,2.57561962293276e-14,1.37385023535226e-13,"family with sequence similarity 227 member A","FAM227A","646851"
"ENSG00000179750",69.6758099373345,-3.27197289487007,0.289257177871996,-11.3116394170104,1.14921916244989e-29,1.13216524172369e-28,"apolipoprotein B mRNA editing enzyme catalytic subunit 3B","APOBEC3B","9582"
"ENSG00000100311",37.763050005029,3.53880768308447,0.42421340994428,8.34204577254944,7.30161783484545e-17,4.37266329337474e-16,"platelet derived growth factor subunit B","PDGFB","5155"
"ENSG00000128285",5.9588920247441,-2.18782460467535,0.813260588428975,-2.69018889615898,0.00714115843967862,0.0144192893662123,"melanin concentrating hormone receptor 1","MCHR1","2847"
"ENSG00000100162",56.2735293019594,-3.23778731168843,0.320859145675596,-10.0909927465866,6.05539774023822e-24,4.96354014992386e-23,"centromere protein M","CENPM","79019"
"ENSG00000075218",209.168437446,-3.10050985315661,0.168997191579232,-18.3465170289707,3.51963799893871e-75,1.00527955093719e-73,"G2 and S-phase expressed 1","GTSE1","51512"
"ENSG00000128165",218.128289916342,-2.25959669801501,0.15514970044458,-14.5639771880974,4.7605630477949e-48,7.80435797535052e-47,"adrenomedullin 2","ADM2","79924"
"ENSG00000277117",12.0077972011088,3.12729422244435,0.687392119507554,4.54950549139948,5.37721308373591e-06,1.60294025946804e-05,"ICOS ligand","LOC102723996","102723996"
"ENSG00000154736",354.049538334465,2.64612251103735,0.134959648072035,19.6067680142806,1.35365206573507e-85,4.68312773352194e-84,"ADAM metallopeptidase with thrombospondin type 1 motif 5","ADAMTS5","11096"
"ENSG00000198743",1999.10327890814,2.53453041318333,0.0670975515312789,37.7738137285354,0,0,"solute carrier family 5 member 3","SLC5A3","6526"
"ENSG00000157542",18.2993001044904,4.32466366552918,0.730661887760097,5.91883022499885,3.24239448501495e-09,1.2651948615343e-08,"potassium inwardly rectifying channel subfamily J member 6","KCNJ6","3763"
"ENSG00000157551",25.3691609297898,2.89480034128302,0.475921637338397,6.08251467084426,1.18312067035822e-09,4.757662330079e-09,"potassium inwardly rectifying channel subfamily J member 15","KCNJ15","3772"
"ENSG00000171587",2.56165833847439,-4.90288392564614,1.51500674253742,-3.23621261079968,0.00121127128162796,0.0027527704161346,"DS cell adhesion molecule","DSCAM","1826"
"ENSG00000160179",79.1044566654909,2.69008844044185,0.24976853058392,10.7703257658314,4.75316406169071e-27,4.29504181123223e-26,"ATP binding cassette subfamily G member 1","ABCG1","9619"
"ENSG00000160190",26.4341579731143,2.62618482073587,0.738984462701389,3.55377542192936,0.000379743338272455,0.000921715632322043,"solute carrier family 37 member 1","SLC37A1","54020"
